[19/04/2021|22:34:55]  66  | Окунь | 1.192 кг | 1192 | Поймана "Убежище:Источник" на Опарыш (Поплавок)
[19/04/2021|22:36:25]  66  | Окунь | 176 гр | 176 | Поймана "Убежище:Источник" на Опарыш (Поплавок)
[19/04/2021|22:36:50]  77  | Плотва | 222 гр | 222 | Поймана "Убежище:Источник" на Зёрна (Поплавок)
[19/04/2021|22:36:59]  16  | Вьюн | 23 гр | 23 | Поймана "Убежище:Источник" на Опарыш (Поплавок)
[19/04/2021|22:37:26]  66  | Окунь | 610 гр | 610 | Поймана "Убежище:Источник" на Опарыш (Поплавок)
[19/04/2021|22:37:54]  129  | Язь | 766 гр | 766 | Поймана "Убежище:Источник" на Зёрна (Поплавок)
[19/04/2021|22:38:13]  66  | Окунь | 318 гр | 318 | Поймана "Убежище:Источник" на Опарыш (Поплавок)
[19/04/2021|22:38:31]  28  | Елец | 84 гр | 84 | Поймана "Убежище:Источник" на Опарыш (Поплавок)
[19/04/2021|22:38:55]  77  | Плотва | 97 гр | 97 | Поймана "Убежище:Источник" на Зёрна (Поплавок)
[19/04/2021|22:39:18]  77  | Плотва | 80 гр | 80 | Поймана "Убежище:Источник" на Зёрна (Поплавок)
[19/04/2021|22:39:51]  66  | Окунь | 104 гр | 104 | Поймана "Убежище:Источник" на Опарыш (Поплавок)
[19/04/2021|22:40:17]  28  | Елец | 96 гр | 96 | Поймана "Убежище:Источник" на Опарыш (Поплавок)
[19/04/2021|22:40:48]  28  | Елец | 79 гр | 79 | Поймана "Убежище:Источник" на Опарыш (Поплавок)
[19/04/2021|22:41:35]  77  | Плотва | 526 гр | 526 | Поймана "Убежище:Источник" на Зёрна (Поплавок)
[19/04/2021|22:41:54]  129  | Язь | 1.409 кг | 1409 | Поймана "Убежище:Источник" на Опарыш (Поплавок)
[19/04/2021|22:42:50]  66  | Окунь | 154 гр | 154 | Поймана "Убежище:Источник" на Червь (Поплавок)
[19/04/2021|22:43:10]  77  | Плотва | 253 гр | 253 | Поймана "Убежище:Источник" на Червь (Поплавок)
[19/04/2021|22:43:26]  77  | Плотва | 177 гр | 177 | Поймана "Убежище:Источник" на Червь (Поплавок)
[19/04/2021|22:44:03]  38  | Карась золотой | 165 гр | 165 | Поймана "Убежище:Источник" на Червь (Поплавок)
[19/04/2021|22:46:41]  30  | Ёрш | 51 гр | 51 | Поймана "Убежище:Затон" на Червь (Поплавок)
[19/04/2021|22:46:59]  30  | Ёрш | 22 гр | 22 | Поймана "Убежище:Затон" на Опарыш (Поплавок)
[19/04/2021|22:47:24]  16  | Вьюн | 32 гр | 32 | Поймана "Убежище:Затон" на Червь (Поплавок)
[19/04/2021|22:48:51]  38  | Карась золотой | 1.794 кг | 1794 | Поймана "Убежище:Затон" на Червь (Поплавок)
[19/04/2021|22:49:01]  16  | Вьюн | 136 гр | 136 | Поймана "Убежище:Затон" на Опарыш (Поплавок)
[19/04/2021|22:50:53]  38  | Карась золотой | 2.481 кг | 2481 | Поймана "Убежище:Затон" на Опарыш (Поплавок)
[19/04/2021|22:51:13]  87  | Ротан | 118 гр | 118 | Поймана "Убежище:Затон" на Червь (Поплавок)
[19/04/2021|22:51:35]  84  | Рак узкопалый | 60 гр | 60 | Поймана "Убежище:Затон" на Червь (Поплавок)
[19/04/2021|22:51:53]  84  | Рак узкопалый | 54 гр | 54 | Поймана "Убежище:Затон" на Червь (Поплавок)
[19/04/2021|22:52:22]  54  | Линь | 428 гр | 428 | Поймана "Убежище:Затон" на Червь (Поплавок)
[19/04/2021|22:52:35]  30  | Ёрш | 128 гр | 128 | Поймана "Убежище:Затон" на Червь (Поплавок)
[19/04/2021|22:53:08]  84  | Рак узкопалый | 61 гр | 61 | Поймана "Убежище:Затон" на Червь (Поплавок)
[19/04/2021|22:53:18]  30  | Ёрш | 29 гр | 29 | Поймана "Убежище:Затон" на Червь (Поплавок)
[19/04/2021|22:53:25]  84  | Рак узкопалый | 48 гр | 48 | Поймана "Убежище:Затон" на Червь (Поплавок)
[19/04/2021|22:53:54]  84  | Рак узкопалый | 56 гр | 56 | Поймана "Убежище:Затон" на Червь (Поплавок)
[19/04/2021|22:54:03]  16  | Вьюн | 27 гр | 27 | Поймана "Убежище:Затон" на Червь (Поплавок)
[19/04/2021|22:54:16]  84  | Рак узкопалый | 30 гр | 30 | Поймана "Убежище:Затон" на Червь (Поплавок)
[19/04/2021|22:54:29]  16  | Вьюн | 22 гр | 22 | Поймана "Убежище:Затон" на Червь (Поплавок)
[19/04/2021|22:55:02]  16  | Вьюн | 30 гр | 30 | Поймана "Убежище:Затон" на Червь (Поплавок)
[19/04/2021|22:55:20]  38  | Карась золотой | 390 гр | 390 | Поймана "Убежище:Затон" на Червь (Поплавок)
[19/04/2021|22:56:36]  38  | Карась золотой | 351 гр | 351 | Поймана "Убежище:Затон" на Червь (Поплавок)
[19/04/2021|22:56:49]  16  | Вьюн | 97 гр | 97 | Поймана "Убежище:Затон" на Червь (Поплавок)
[19/04/2021|23:12:54]  142  | Гольян озерный | 24 гр | 24 | Поймана "Убежище:Гречиха" на Зелень (Поплавок)
[19/04/2021|23:14:50]  142  | Гольян озерный | 20 гр | 20 | Поймана "Убежище:Гречиха" на Зелень (Поплавок)
[19/04/2021|23:15:53]  142  | Гольян озерный | 46 гр | 46 | Поймана "Убежище:Гречиха" на Зелень (Поплавок)
[19/04/2021|23:16:06]  142  | Гольян озерный | 21 гр | 21 | Поймана "Убежище:Гречиха" на Зёрна (Поплавок)
[19/04/2021|23:17:42]  142  | Гольян озерный | 24 гр | 24 | Поймана "Убежище:Гречиха" на Зелень (Поплавок)
[19/04/2021|23:18:32]  142  | Гольян озерный | 26 гр | 26 | Поймана "Убежище:Гречиха" на Зелень (Поплавок)
[19/04/2021|23:18:52]  144  | Горчак | 28 гр | 28 | Поймана "Убежище:Гречиха" на Зелень (Поплавок)
[19/04/2021|23:19:39]  142  | Гольян озерный | 21 гр | 21 | Поймана "Убежище:Гречиха" на Зёрна (Поплавок)
[19/04/2021|23:20:36]  142  | Гольян озерный | 25 гр | 25 | Поймана "Убежище:Гречиха" на Зелень (Поплавок)
[19/04/2021|23:21:09]  142  | Гольян озерный | 20 гр | 20 | Поймана "Убежище:Гречиха" на Зелень (Поплавок)
[19/04/2021|23:22:59]  144  | Горчак | 27 гр | 27 | Поймана "Убежище:Гречиха" на Зёрна (Поплавок)
[19/04/2021|23:23:14]  144  | Горчак | 27 гр | 27 | Поймана "Убежище:Гречиха" на Зелень (Поплавок)
[19/04/2021|23:23:40]  144  | Горчак | 22 гр | 22 | Поймана "Убежище:Гречиха" на Зелень (Поплавок)
[19/04/2021|23:24:04]  142  | Гольян озерный | 20 гр | 20 | Поймана "Убежище:Гречиха" на Зелень (Поплавок)
[19/04/2021|23:24:24]  144  | Горчак | 88 гр | 88 | Поймана "Убежище:Гречиха" на Зелень (Поплавок)
[19/04/2021|23:24:35]  142  | Гольян озерный | 21 гр | 21 | Поймана "Убежище:Гречиха" на Зёрна (Поплавок)
[19/04/2021|23:25:10]  144  | Горчак | 26 гр | 26 | Поймана "Убежище:Гречиха" на Зелень (Поплавок)
[19/04/2021|23:25:46]  142  | Гольян озерный | 23 гр | 23 | Поймана "Убежище:Гречиха" на Зёрна (Поплавок)
[19/04/2021|23:26:09]  142  | Гольян озерный | 26 гр | 26 | Поймана "Убежище:Гречиха" на Зелень (Поплавок)
[19/04/2021|23:26:36]  144  | Горчак | 23 гр | 23 | Поймана "Убежище:Гречиха" на Зелень (Поплавок)
[19/04/2021|23:27:09]  144  | Горчак | 22 гр | 22 | Поймана "Убежище:Гречиха" на Зелень (Поплавок)
[19/04/2021|23:28:06]  144  | Горчак | 23 гр | 23 | Поймана "Убежище:Гречиха" на Зёрна (Поплавок)
[19/04/2021|23:29:17]  142  | Гольян озерный | 26 гр | 26 | Поймана "Убежище:Гречиха" на Зёрна (Поплавок)
[19/04/2021|23:29:40]  144  | Горчак | 22 гр | 22 | Поймана "Убежище:Гречиха" на Зелень (Поплавок)
[19/04/2021|23:30:25]  144  | Горчак | 20 гр | 20 | Поймана "Убежище:Гречиха" на Зелень (Поплавок)
[19/04/2021|23:30:53]  142  | Гольян озерный | 25 гр | 25 | Поймана "Убежище:Гречиха" на Зелень (Поплавок)
[19/04/2021|23:31:18]  144  | Горчак | 23 гр | 23 | Поймана "Убежище:Гречиха" на Зелень (Поплавок)
[19/04/2021|23:31:36]  142  | Гольян озерный | 26 гр | 26 | Поймана "Убежище:Гречиха" на Зёрна (Поплавок)
[19/04/2021|23:32:21]  144  | Горчак | 51 гр | 51 | Поймана "Убежище:Гречиха" на Зелень (Поплавок)
[19/04/2021|23:32:31]  142  | Гольян озерный | 26 гр | 26 | Поймана "Убежище:Гречиха" на Зёрна (Поплавок)
[19/04/2021|23:32:52]  142  | Гольян озерный | 20 гр | 20 | Поймана "Убежище:Гречиха" на Зелень (Поплавок)
[19/04/2021|23:33:16]  142  | Гольян озерный | 21 гр | 21 | Поймана "Убежище:Гречиха" на Зелень (Поплавок)
[19/04/2021|23:33:50]  142  | Гольян озерный | 30 гр | 30 | Поймана "Убежище:Гречиха" на Зелень (Поплавок)
[19/04/2021|23:34:07]  142  | Гольян озерный | 22 гр | 22 | Поймана "Убежище:Гречиха" на Зелень (Поплавок)
[19/04/2021|23:34:30]  142  | Гольян озерный | 25 гр | 25 | Поймана "Убежище:Гречиха" на Зелень (Поплавок)
[19/04/2021|23:34:38]  142  | Гольян озерный | 22 гр | 22 | Поймана "Убежище:Гречиха" на Зёрна (Поплавок)
[19/04/2021|23:34:56]  142  | Гольян озерный | 26 гр | 26 | Поймана "Убежище:Гречиха" на Зёрна (Поплавок)
[19/04/2021|23:36:00]  142  | Гольян озерный | 25 гр | 25 | Поймана "Убежище:Гречиха" на Зелень (Поплавок)
[19/04/2021|23:36:20]  142  | Гольян озерный | 21 гр | 21 | Поймана "Убежище:Гречиха" на Зёрна (Поплавок)
[19/04/2021|23:38:35]  144  | Горчак | 28 гр | 28 | Поймана "Убежище:Гречиха" на Зелень (Поплавок)
[19/04/2021|23:39:09]  144  | Горчак | 23 гр | 23 | Поймана "Убежище:Гречиха" на Зелень (Поплавок)
[19/04/2021|23:39:27]  142  | Гольян озерный | 23 гр | 23 | Поймана "Убежище:Гречиха" на Зёрна (Поплавок)
[19/04/2021|23:39:43]  142  | Гольян озерный | 21 гр | 21 | Поймана "Убежище:Гречиха" на Зелень (Поплавок)
[19/04/2021|23:40:04]  144  | Горчак | 21 гр | 21 | Поймана "Убежище:Гречиха" на Зелень (Поплавок)
[19/04/2021|23:40:34]  144  | Горчак | 21 гр | 21 | Поймана "Убежище:Гречиха" на Зелень (Поплавок)
[19/04/2021|23:40:53]  142  | Гольян озерный | 22 гр | 22 | Поймана "Убежище:Гречиха" на Зелень (Поплавок)
[19/04/2021|23:41:33]  144  | Горчак | 24 гр | 24 | Поймана "Убежище:Гречиха" на Зелень (Поплавок)
[19/04/2021|23:41:50]  142  | Гольян озерный | 21 гр | 21 | Поймана "Убежище:Гречиха" на Зелень (Поплавок)
[19/04/2021|23:42:32]  144  | Горчак | 26 гр | 26 | Поймана "Убежище:Гречиха" на Зелень (Поплавок)
[19/04/2021|23:42:45]  144  | Горчак | 24 гр | 24 | Поймана "Убежище:Гречиха" на Зёрна (Поплавок)
[19/04/2021|23:43:30]  142  | Гольян озерный | 25 гр | 25 | Поймана "Убежище:Гречиха" на Зелень (Поплавок)
[19/04/2021|23:43:40]  142  | Гольян озерный | 23 гр | 23 | Поймана "Убежище:Гречиха" на Зёрна (Поплавок)
[19/04/2021|23:44:12]  142  | Гольян озерный | 22 гр | 22 | Поймана "Убежище:Гречиха" на Зёрна (Поплавок)
[19/04/2021|23:44:22]  142  | Гольян озерный | 21 гр | 21 | Поймана "Убежище:Гречиха" на Зелень (Поплавок)
[19/04/2021|23:44:56]  144  | Горчак | 26 гр | 26 | Поймана "Убежище:Гречиха" на Зелень (Поплавок)
[19/04/2021|23:45:44]  144  | Горчак | 25 гр | 25 | Поймана "Убежище:Гречиха" на Зелень (Поплавок)
[19/04/2021|23:46:18]  144  | Горчак | 24 гр | 24 | Поймана "Убежище:Гречиха" на Зелень (Поплавок)
[19/04/2021|23:46:34]  142  | Гольян озерный | 22 гр | 22 | Поймана "Убежище:Гречиха" на Зёрна (Поплавок)
[19/04/2021|23:47:25]  142  | Гольян озерный | 20 гр | 20 | Поймана "Убежище:Гречиха" на Зелень (Поплавок)
[19/04/2021|23:48:22]  142  | Гольян озерный | 22 гр | 22 | Поймана "Убежище:Гречиха" на Зёрна (Поплавок)
[19/04/2021|23:49:11]  142  | Гольян озерный | 23 гр | 23 | Поймана "Убежище:Гречиха" на Зелень (Поплавок)
[19/04/2021|23:50:55]  142  | Гольян озерный | 22 гр | 22 | Поймана "Убежище:Гречиха" на Зёрна (Поплавок)
[19/04/2021|23:51:13]  144  | Горчак | 21 гр | 21 | Поймана "Убежище:Гречиха" на Зёрна (Поплавок)
[19/04/2021|23:51:40]  142  | Гольян озерный | 25 гр | 25 | Поймана "Убежище:Гречиха" на Зелень (Поплавок)
[19/04/2021|23:51:49]  142  | Гольян озерный | 21 гр | 21 | Поймана "Убежище:Гречиха" на Зёрна (Поплавок)
[19/04/2021|23:52:32]  142  | Гольян озерный | 21 гр | 21 | Поймана "Убежище:Гречиха" на Зелень (Поплавок)
[19/04/2021|23:53:10]  142  | Гольян озерный | 24 гр | 24 | Поймана "Убежище:Гречиха" на Зёрна (Поплавок)
[19/04/2021|23:53:27]  142  | Гольян озерный | 21 гр | 21 | Поймана "Убежище:Гречиха" на Зёрна (Поплавок)
[19/04/2021|23:53:58]  142  | Гольян озерный | 58 гр | 58 | Поймана "Убежище:Гречиха" на Зелень (Поплавок)
[19/04/2021|23:54:25]  144  | Горчак | 81 гр | 81 | Поймана "Убежище:Гречиха" на Зелень (Поплавок)
[19/04/2021|23:54:33]  142  | Гольян озерный | 21 гр | 21 | Поймана "Убежище:Гречиха" на Зёрна (Поплавок)
[19/04/2021|23:54:54]  144  | Горчак | 70 гр | 70 | Поймана "Убежище:Гречиха" на Зелень (Поплавок)
[19/04/2021|23:55:12]  144  | Горчак | 66 гр | 66 | Поймана "Убежище:Гречиха" на Зелень (Поплавок)
[19/04/2021|23:55:38]  142  | Гольян озерный | 21 гр | 21 | Поймана "Убежище:Гречиха" на Зёрна (Поплавок)
[19/04/2021|23:55:48]  144  | Горчак | 20 гр | 20 | Поймана "Убежище:Гречиха" на Зелень (Поплавок)
[20/04/2021|00:16:27]  142  | Гольян озерный | 26 гр | 26 | Поймана "Убежище:Гречиха" на Зёрна (Поплавок)
[20/04/2021|00:17:04]  144  | Горчак | 28 гр | 28 | Поймана "Убежище:Гречиха" на Зелень (Поплавок)
[20/04/2021|00:17:35]  142  | Гольян озерный | 22 гр | 22 | Поймана "Убежище:Гречиха" на Зёрна (Поплавок)
[20/04/2021|00:17:42]  142  | Гольян озерный | 24 гр | 24 | Поймана "Убежище:Гречиха" на Зелень (Поплавок)
[20/04/2021|00:18:44]  142  | Гольян озерный | 23 гр | 23 | Поймана "Убежище:Гречиха" на Зёрна (Поплавок)
[20/04/2021|00:19:53]  142  | Гольян озерный | 28 гр | 28 | Поймана "Убежище:Гречиха" на Зелень (Поплавок)
[20/04/2021|00:20:30]  142  | Гольян озерный | 20 гр | 20 | Поймана "Убежище:Гречиха" на Зелень (Поплавок)
[20/04/2021|00:20:40]  142  | Гольян озерный | 24 гр | 24 | Поймана "Убежище:Гречиха" на Зёрна (Поплавок)
[20/04/2021|00:21:00]  144  | Горчак | 25 гр | 25 | Поймана "Убежище:Гречиха" на Зелень (Поплавок)
[20/04/2021|00:21:31]  144  | Горчак | 25 гр | 25 | Поймана "Убежище:Гречиха" на Зелень (Поплавок)
[20/04/2021|00:22:05]  142  | Гольян озерный | 38 гр | 38 | Поймана "Убежище:Гречиха" на Зелень (Поплавок)
[20/04/2021|00:22:50]  142  | Гольян озерный | 21 гр | 21 | Поймана "Убежище:Гречиха" на Зёрна (Поплавок)
[20/04/2021|00:23:41]  142  | Гольян озерный | 28 гр | 28 | Поймана "Убежище:Гречиха" на Зелень (Поплавок)
[20/04/2021|00:24:45]  142  | Гольян озерный | 20 гр | 20 | Поймана "Убежище:Гречиха" на Зелень (Поплавок)
[20/04/2021|00:25:18]  144  | Горчак | 22 гр | 22 | Поймана "Убежище:Гречиха" на Зелень (Поплавок)
[20/04/2021|00:25:48]  144  | Горчак | 25 гр | 25 | Поймана "Убежище:Гречиха" на Зелень (Поплавок)
[20/04/2021|00:26:35]  142  | Гольян озерный | 21 гр | 21 | Поймана "Убежище:Гречиха" на Зёрна (Поплавок)
[20/04/2021|00:26:56]  144  | Горчак | 22 гр | 22 | Поймана "Убежище:Гречиха" на Зелень (Поплавок)
[20/04/2021|00:28:07]  144  | Горчак | 37 гр | 37 | Поймана "Убежище:Гречиха" на Зелень (Поплавок)
[20/04/2021|00:28:35]  142  | Гольян озерный | 21 гр | 21 | Поймана "Убежище:Гречиха" на Зёрна (Поплавок)
[20/04/2021|00:29:29]  142  | Гольян озерный | 25 гр | 25 | Поймана "Убежище:Гречиха" на Зёрна (Поплавок)
[20/04/2021|00:29:40]  142  | Гольян озерный | 22 гр | 22 | Поймана "Убежище:Гречиха" на Зелень (Поплавок)
[20/04/2021|00:29:52]  80  | Верховка | 18 гр | 18 | Поймана "Убежище:Гречиха" на Зелень (Поплавок)
[20/04/2021|00:32:57]  142  | Гольян озерный | 25 гр | 25 | Поймана "Убежище:Гречиха" на Зёрна (Поплавок)
[20/04/2021|00:35:51]  142  | Гольян озерный | 26 гр | 26 | Поймана "Убежище:Гречиха" на Зёрна (Поплавок)
[20/04/2021|00:36:05]  144  | Горчак | 20 гр | 20 | Поймана "Убежище:Гречиха" на Зелень (Поплавок)
[20/04/2021|00:36:28]  144  | Горчак | 68 гр | 68 | Поймана "Убежище:Гречиха" на Зелень (Поплавок)
[20/04/2021|00:37:09]  144  | Горчак | 43 гр | 43 | Поймана "Убежище:Гречиха" на Зелень (Поплавок)
[20/04/2021|00:37:30]  144  | Горчак | 37 гр | 37 | Поймана "Убежище:Гречиха" на Зелень (Поплавок)
[20/04/2021|00:37:51]  144  | Горчак | 20 гр | 20 | Поймана "Убежище:Гречиха" на Зелень (Поплавок)
[20/04/2021|00:38:14]  144  | Горчак | 22 гр | 22 | Поймана "Убежище:Гречиха" на Зелень (Поплавок)
[20/04/2021|00:39:04]  142  | Гольян озерный | 22 гр | 22 | Поймана "Убежище:Гречиха" на Зелень (Поплавок)
[20/04/2021|00:39:36]  142  | Гольян озерный | 26 гр | 26 | Поймана "Убежище:Гречиха" на Зелень (Поплавок)
[20/04/2021|00:40:09]  142  | Гольян озерный | 20 гр | 20 | Поймана "Убежище:Гречиха" на Зелень (Поплавок)
[20/04/2021|00:40:38]  144  | Горчак | 51 гр | 51 | Поймана "Убежище:Гречиха" на Зелень (Поплавок)
[20/04/2021|00:41:20]  144  | Горчак | 28 гр | 28 | Поймана "Убежище:Гречиха" на Зелень (Поплавок)
[20/04/2021|00:42:19]  144  | Горчак | 20 гр | 20 | Поймана "Убежище:Гречиха" на Зелень (Поплавок)
[20/04/2021|00:42:27]  142  | Гольян озерный | 24 гр | 24 | Поймана "Убежище:Гречиха" на Зёрна (Поплавок)
[20/04/2021|00:42:43]  144  | Горчак | 29 гр | 29 | Поймана "Убежище:Гречиха" на Зелень (Поплавок)
[20/04/2021|00:43:10]  80  | Верховка | 18 гр | 18 | Поймана "Убежище:Гречиха" на Зелень (Поплавок)
[20/04/2021|00:43:20]  142  | Гольян озерный | 25 гр | 25 | Поймана "Убежище:Гречиха" на Зёрна (Поплавок)
[20/04/2021|00:44:04]  142  | Гольян озерный | 23 гр | 23 | Поймана "Убежище:Гречиха" на Зёрна (Поплавок)
[20/04/2021|00:45:17]  142  | Гольян озерный | 23 гр | 23 | Поймана "Убежище:Гречиха" на Зелень (Поплавок)
[20/04/2021|00:46:43]  142  | Гольян озерный | 23 гр | 23 | Поймана "Убежище:Гречиха" на Зелень (Поплавок)
[20/04/2021|00:47:22]  144  | Горчак | 26 гр | 26 | Поймана "Убежище:Гречиха" на Зелень (Поплавок)
[20/04/2021|00:48:30]  144  | Горчак | 22 гр | 22 | Поймана "Убежище:Гречиха" на Зёрна (Поплавок)
[20/04/2021|00:49:13]  144  | Горчак | 20 гр | 20 | Поймана "Убежище:Гречиха" на Зёрна (Поплавок)
[20/04/2021|00:50:47]  142  | Гольян озерный | 20 гр | 20 | Поймана "Убежище:Гречиха" на Зелень (Поплавок)
[20/04/2021|00:51:38]  142  | Гольян озерный | 26 гр | 26 | Поймана "Убежище:Гречиха" на Зелень (Поплавок)
[20/04/2021|00:52:20]  142  | Гольян озерный | 51 гр | 51 | Поймана "Убежище:Гречиха" на Зелень (Поплавок)
[20/04/2021|00:52:53]  142  | Гольян озерный | 24 гр | 24 | Поймана "Убежище:Гречиха" на Зелень (Поплавок)
[20/04/2021|00:53:42]  142  | Гольян озерный | 32 гр | 32 | Поймана "Убежище:Гречиха" на Зелень (Поплавок)
[20/04/2021|00:54:10]  142  | Гольян озерный | 26 гр | 26 | Поймана "Убежище:Гречиха" на Зелень (Поплавок)
[20/04/2021|00:54:28]  142  | Гольян озерный | 22 гр | 22 | Поймана "Убежище:Гречиха" на Зелень (Поплавок)
[20/04/2021|00:54:59]  142  | Гольян озерный | 26 гр | 26 | Поймана "Убежище:Гречиха" на Зёрна (Поплавок)
[20/04/2021|00:55:17]  142  | Гольян озерный | 21 гр | 21 | Поймана "Убежище:Гречиха" на Зёрна (Поплавок)
[20/04/2021|00:55:28]  142  | Гольян озерный | 23 гр | 23 | Поймана "Убежище:Гречиха" на Зелень (Поплавок)
[20/04/2021|01:19:17]  53  | Лягушка | 38 гр | 38 | Поймана "Убежище:Мост" на Имитация муха (Нахлыст)
[20/04/2021|01:22:01]  112  | Уклейка | 88 гр | 88 | Поймана "Убежище:Протока" на Имитация муха (Нахлыст)
[20/04/2021|01:22:23]  112  | Уклейка | 26 гр | 26 | Поймана "Убежище:Протока" на Имитация хлеб (Нахлыст)
[20/04/2021|01:23:06]  77  | Плотва | 248 гр | 248 | Поймана "Убежище:Протока" на Имитация тесто (Нахлыст)
[20/04/2021|01:23:22]  112  | Уклейка | 109 гр | 109 | Поймана "Убежище:Протока" на Имитация хлеб (Нахлыст)
[20/04/2021|01:23:49]  112  | Уклейка | 30 гр | 30 | Поймана "Убежище:Протока" на Имитация хлеб (Нахлыст)
[20/04/2021|01:24:43]  112  | Уклейка | 25 гр | 25 | Поймана "Убежище:Протока" на Имитация хлеб (Нахлыст)
[20/04/2021|01:24:52]  112  | Уклейка | 26 гр | 26 | Поймана "Убежище:Протока" на Имитация муха (Нахлыст)
[20/04/2021|01:25:43]  112  | Уклейка | 19 гр | 19 | Поймана "Убежище:Протока" на Имитация муха (Нахлыст)
[20/04/2021|01:25:51]  85  | Обглоданный ботинок | 971 гр | 971 | Поймана "Убежище:Протока" на Имитация тесто (Нахлыст)
[20/04/2021|01:26:41]  112  | Уклейка | 89 гр | 89 | Поймана "Убежище:Протока" на Имитация муха (Нахлыст)
[20/04/2021|01:26:54]  112  | Уклейка | 26 гр | 26 | Поймана "Убежище:Протока" на Имитация хлеб (Нахлыст)
[20/04/2021|01:27:57]  112  | Уклейка | 32 гр | 32 | Поймана "Убежище:Протока" на Имитация муха (Нахлыст)
[20/04/2021|01:28:05]  112  | Уклейка | 30 гр | 30 | Поймана "Убежище:Протока" на Имитация хлеб (Нахлыст)
[20/04/2021|01:28:30]  112  | Уклейка | 24 гр | 24 | Поймана "Убежище:Протока" на Имитация муха (Нахлыст)
[20/04/2021|01:28:44]  112  | Уклейка | 27 гр | 27 | Поймана "Убежище:Протока" на Имитация муха (Нахлыст)
[20/04/2021|01:29:06]  112  | Уклейка | 15 гр | 15 | Поймана "Убежище:Протока" на Имитация хлеб (Нахлыст)
[20/04/2021|01:32:30]  112  | Уклейка | 23 гр | 23 | Поймана "Убежище:Протока" на Имитация муха (Нахлыст)
[20/04/2021|01:32:56]  112  | Уклейка | 22 гр | 22 | Поймана "Убежище:Протока" на Имитация хлеб (Нахлыст)
[20/04/2021|01:36:07]  112  | Уклейка | 29 гр | 29 | Поймана "Убежище:Протока" на Имитация муха (Нахлыст)
[20/04/2021|01:37:23]  112  | Уклейка | 74 гр | 74 | Поймана "Убежище:Протока" на Имитация муха (Нахлыст)
[20/04/2021|01:40:28]  112  | Уклейка | 25 гр | 25 | Поймана "Убежище:Протока" на Имитация хлеб (Нахлыст)
[20/04/2021|01:42:22]  112  | Уклейка | 30 гр | 30 | Поймана "Убежище:Протока" на Имитация хлеб (Нахлыст)
[20/04/2021|01:43:24]  112  | Уклейка | 24 гр | 24 | Поймана "Убежище:Протока" на Имитация хлеб (Нахлыст)
[20/04/2021|01:43:33]  112  | Уклейка | 19 гр | 19 | Поймана "Убежище:Протока" на Имитация хлеб (Нахлыст)
[20/04/2021|01:44:02]  112  | Уклейка | 70 гр | 70 | Поймана "Убежище:Протока" на Имитация хлеб (Нахлыст)
[20/04/2021|01:44:38]  112  | Уклейка | 30 гр | 30 | Поймана "Убежище:Протока" на Имитация хлеб (Нахлыст)
[20/04/2021|01:46:40]  112  | Уклейка | 23 гр | 23 | Поймана "Убежище:Протока" на Имитация муха (Нахлыст)
[20/04/2021|01:46:55]  112  | Уклейка | 25 гр | 25 | Поймана "Убежище:Протока" на Имитация хлеб (Нахлыст)
[20/04/2021|01:47:13]  112  | Уклейка | 28 гр | 28 | Поймана "Убежище:Протока" на Имитация муха (Нахлыст)
[20/04/2021|01:47:22]  112  | Уклейка | 26 гр | 26 | Поймана "Убежище:Протока" на Имитация муха (Нахлыст)
[20/04/2021|01:49:48]  112  | Уклейка | 17 гр | 17 | Поймана "Убежище:Протока" на Имитация хлеб (Нахлыст)
[20/04/2021|01:50:37]  112  | Уклейка | 48 гр | 48 | Поймана "Убежище:Протока" на Имитация хлеб (Нахлыст)
[20/04/2021|01:52:44]  112  | Уклейка | 24 гр | 24 | Поймана "Убежище:Протока" на Имитация муха (Нахлыст)
[20/04/2021|01:53:33]  112  | Уклейка | 17 гр | 17 | Поймана "Убежище:Протока" на Имитация муха (Нахлыст)
[20/04/2021|01:55:17]  112  | Уклейка | 21 гр | 21 | Поймана "Убежище:Протока" на Имитация муха (Нахлыст)
[20/04/2021|01:55:37]  47  | Красноперка | 112 гр | 112 | Поймана "Убежище:Протока" на Имитация хлеб (Нахлыст)
[20/04/2021|01:55:49]  112  | Уклейка | 22 гр | 22 | Поймана "Убежище:Протока" на Имитация муха (Нахлыст)
[20/04/2021|02:19:20]  112  | Уклейка | 23 гр | 23 | Поймана "Убежище:Протока" на Имитация хлеб (Нахлыст)
[20/04/2021|02:21:32]  112  | Уклейка | 27 гр | 27 | Поймана "Убежище:Протока" на Имитация хлеб (Нахлыст)
[20/04/2021|02:22:24]  78  | Подлещик | 97 гр | 97 | Поймана "Убежище:Протока" на Имитация хлеб (Нахлыст)
[20/04/2021|02:22:33]  112  | Уклейка | 31 гр | 31 | Поймана "Убежище:Протока" на Имитация хлеб (Нахлыст)
[20/04/2021|02:23:42]  112  | Уклейка | 34 гр | 34 | Поймана "Убежище:Протока" на Имитация хлеб (Нахлыст)
[20/04/2021|02:25:58]  47  | Красноперка | 254 гр | 254 | Поймана "Убежище:Протока" на Имитация хлеб (Нахлыст)
[20/04/2021|02:28:13]  78  | Подлещик | 398 гр | 398 | Поймана "Убежище:Протока" на Имитация хлеб (Нахлыст)
[20/04/2021|02:28:43]  112  | Уклейка | 25 гр | 25 | Поймана "Убежище:Протока" на Имитация хлеб (Нахлыст)
